80.0196, 478.516, 76.3068, 10000
161.859, 6.94813, 62.7897, 10000
415.779, 460.971, 296.062, 10000
242.869, 444.484, 283.76, 10000
463.896, 320.432, 164.953, 10000
170.605, 101.632, 370.965, 10000
164.767, 355.268, 481.751, 10000
432.594, 171.687, 461.17, 10000
72.3756, 47.1864, 511, 717
458.052, 3.84465, 177.132, 10000
67.4435, 83.8643, 144.649, 10000
118.745, 245.724, 151.597, 10000
145.797, 305.616, 335.45, 10000
427.586, 393.372, 35.0287, 10000
175.322, 346.268, 355.484, 10000
315.251, 5.87298, 457.116, 10000
150.192, 170.64, 301.384, 10000
95.919, 92.2337, 473.071, 10000
21.065, 164.609, 511, 6301
19.2724, 111.661, 511, 4765
171.381, 179.105, 96.9664, 10000
502.362, 77.3919, 210.804, 10000
309.027, 494.97, 154.203, 10000
494.122, 370.985, 375.564, 10000
504.15, 35.3063, 210.833, 10000
323.61, 350.557, 216.706, 10000
244.703, 500.749, 387.345, 10000
10.0623, 85.6684, 479.579, 10000
458.109, 106.733, 133.188, 10000
442.342, 126.006, 244.85, 10000
430.42, 297.387, 423.954, 10000
278.173, 214.359, 301.602, 10000
487.557, 141.696, 100.573, 10000
266.196, 478.092, 511, 4331
105.736, 471.242, 49.4618, 10000
291.545, 283.853, 400.051, 10000
483.227, 17.5552, 389.8, 10000
334.548, 27.6175, 475.469, 10000
278.103, 485.727, 71.1754, 10000
386.267, 417.069, 197.208, 10000
95.093, 336.489, 494.595, 10000
494.023, 327.85, 60.9487, 10000
168.804, 125.878, 44.9279, 10000
297.983, 392.074, 511, 5186
287.146, 497.81, 483.291, 10000
311.616, 278.355, 256.143, 10000
175.643, 250.581, 273.698, 10000
29.4194, 74.1294, 301.316, 10000
479.864, 352.232, 276.042, 10000
15.0423, 227.5, 182.111, 10000
187.226, 322.593, 511, 6963
156.549, 150.503, 101.568, 10000
181.759, 474.42, 461.328, 10000
201.692, 261.402, 342.401, 10000
188.716, 37.5484, 329.211, 10000
135.983, 349.164, 96.5668, 10000
367.102, 13.8073, 347.148, 10000
104.776, 43.2267, 421.277, 10000
381.068, 12.0909, 262.51, 10000
121.086, 27.1331, 490.009, 10000
55.4339, 276.511, 507.37, 10000
332.012, 26.2595, 356.526, 10000
60.1747, 30.9153, 59.5998, 10000
496.478, 232.607, 321.04, 10000
302.856, 421.323, 358.588, 10000
96.0434, 46.3055, 196.753, 10000
167.586, 413.407, 210.56, 10000
489.71, 7.18333, 253.787, 10000
374.963, 388.251, 265.877, 10000
101.449, 509.337, 293.011, 10000
295.434, 292.091, 382.304, 10000
170.058, 230.277, 104.291, 10000
403.206, 86.4342, 387.441, 10000
437.819, 71.9127, 109.049, 10000
222.835, 374.769, 511, 2260
45.3991, 470.812, 65.6416, 10000
217.128, 127.398, 479.084, 10000
402.664, 106.107, 486.267, 10000
120.426, 481.07, 363.519, 10000
361.28, 71.5191, 361.856, 10000
118.266, 126.953, 127.367, 10000
89.6121, 458.965, 153.626, 10000
421.114, 351.171, 240.061, 10000
272.532, 277.99, 311.973, 10000
356.556, 500.825, 175.742, 10000
350.903, 35.2238, 135.554, 10000
391.556, 252.351, 262.952, 10000
334.616, 144.015, 369.059, 10000
284.86, 264.441, 339.13, 10000
112.354, 114.721, 410.649, 10000
69.833, 400.545, 449.603, 10000
40.5292, 322.599, 485.567, 10000
169.131, 232.713, 325.737, 10000
384.168, 505.245, 92.7273, 10000
160.117, 350.801, 82.5421, 10000
310.835, 190.704, 117.776, 10000
421.365, 71.2604, 370.127, 10000
148.293, 405.877, 511, 8745
492.328, 179.736, 267.583, 10000
183.654, 97.4773, 100.317, 10000
29.9338, 267.536, 330.593, 10000
171.636, 270.806, 426.889, 10000
121.179, 439.938, 148.603, 10000
421.892, 313.106, 142.847, 10000
489.595, 473.223, 493.648, 10000
36.1228, 273.058, 173.352, 10000
128.874, 183.423, 244.613, 10000
473.977, 331.716, 139.489, 10000
452.095, 313.044, 319.226, 10000
155.607, 63.1747, 233.449, 10000
260.749, 360.156, 96.2182, 10000
109.2, 439.172, 90.4, 10000
0.0656993, 49.351, 511, 2273
123.644, 471.243, 332.443, 10000
241.468, 449.838, 294.666, 10000
199.092, 485.961, 56.6866, 10000
347.42, 103.835, 240.147, 10000
56.0089, 66.8126, 60.8254, 10000
170.474, 7.90772, 373.907, 10000
464.676, 191.562, 471.384, 10000
28.9685, 221.496, 227.92, 10000
334.538, 330.696, 156.092, 10000
399.914, 330.762, 205.443, 10000
394.227, 454.406, 165.686, 10000
190.646, 184.873, 104.525, 10000
460.288, 383.965, 79.4715, 10000
491.988, 220.385, 183.321, 10000
196.111, 276.394, 250.134, 10000
231.95, 446.869, 258.042, 10000
421.919, 265.644, 66.2808, 10000
5.19315, 429.513, 160.099, 10000
208.089, 253.051, 490.795, 10000
339.157, 141.965, 310.557, 10000
8.57567, 25.1917, 253.963, 10000
149.238, 215.838, 438.836, 10000
228.738, 165.125, 311.801, 10000
283.2, 146.113, 511, 1534
441.497, 342.224, 297.58, 10000
70.2726, 263.695, 309.015, 10000
40.6928, 415.506, 285.805, 10000
40.2542, 296.927, 505.198, 10000
302.204, 138.201, 41.4812, 10000
437.279, 346.29, 294.558, 10000
392.05, 174.447, 436.523, 10000
166.583, 183.022, 461.715, 10000
395.521, 332.26, 166.552, 10000
298.333, 49.9983, 331.678, 10000
74.1103, 333.198, 477.791, 10000
29.6674, 465.136, 67.1128, 10000
342.829, 419.302, 372.19, 10000
440.998, 112.161, 406.835, 10000
138.224, 88.1308, 132.399, 10000
154.707, 14.4098, 478.688, 10000
424.241, 406.46, 142.135, 10000
324.74, 62.0426, 325.157, 10000
250.431, 457.564, 146.417, 10000
391.959, 244.897, 196.416, 10000
187.613, 319.007, 511, 2562
461.369, 218.659, 425.329, 10000
207.655, 121.03, 135.438, 10000
249.537, 261.363, 487.538, 10000
218.711, 399.587, 64.6323, 10000
326.086, 43.2941, 79.064, 10000
268.75, 467.535, 485.539, 10000
385.861, 281.276, 36.5574, 10000
174.994, 20.7068, 494.145, 10000
296.388, 412.666, 228.042, 10000
467.78, 89.2791, 36.0258, 10000
129.38, 389.28, 282.309, 10000
413.371, 221.109, 190.611, 10000
373.242, 370.568, 396.801, 10000
324.756, 78.2786, 285.389, 10000
364.401, 404.364, 328.683, 10000
418.456, 162.114, 285.218, 10000
367.971, 36.9748, 55.4571, 10000
379.528, 211.969, 76.1813, 10000
337.649, 508.357, 488.867, 10000
248.896, 152.833, 89.597, 10000
12.3028, 478.151, 110.422, 10000
40.7986, 123.524, 106.263, 10000
40.4124, 485.403, 266.403, 10000
412.19, 299.159, 344.681, 10000
161.554, 152.561, 238.045, 10000
465.213, 60.017, 400.159, 10000
214.407, 427.988, 437.134, 10000
244.877, 296.516, 138.103, 10000
296.053, 123.166, 135.46, 10000
118.029, 122.353, 241.431, 10000
291.018, 193.526, 505.102, 10000
305.483, 373.98, 407.41, 10000
422.61, 163.936, 80.6535, 10000
152.989, 65.126, 379.825, 10000
472.646, 226.68, 511, 1454
174.667, 180.893, 81.3913, 10000
38.8028, 395.3, 509.391, 10000
450.913, 129.177, 294.907, 10000
52.9922, 425.23, 418.072, 10000
355.799, 379.99, 82.4141, 10000
390.68, 96.9912, 25.5443, 10000
197.079, 494.942, 376.955, 10000
278.318, 406.552, 29.8687, 10000
333.96, 48.5406, 95.0175, 10000
177.761, 10.1865, 321.697, 10000
174.123, 184.854, 502.591, 10000
230.501, 223.657, 386.891, 10000
203.868, 163.57, 511, 7975
473.75, 216.562, 430.298, 10000
70.0234, 269.191, 212.316, 10000
228.001, 454.144, 253.431, 10000
108.087, 294.071, 511, 6200
460.018, 61.389, 416.062, 10000
464.885, 395.349, 464.602, 10000
23.8778, 62.1104, 474.789, 10000
320.551, 236.233, 148.643, 10000
287.118, 466.734, 372.299, 10000
137.985, 159.602, 511, 62
489.258, 246.685, 439.405, 10000
63.6557, 316.387, 286.236, 10000
70.2461, 465.918, 501.483, 10000
54.7317, 414.936, 51.8384, 10000
445.769, 368.821, 447.221, 10000
374.347, 392.698, 509.332, 10000
313.112, 202.25, 234.565, 10000
436.731, 489.368, 190.299, 10000
273.006, 116.353, 349.901, 10000
272.851, 234.382, 472.254, 10000
207.308, 384.085, 78.4225, 10000
281.803, 213.282, 76.3836, 10000
246.044, 386.633, 241.155, 10000
211.503, 441.365, 145.09, 10000
238.352, 376.134, 511, 8837
149.549, 239.482, 395.609, 10000
122.857, 41.5938, 86.8563, 10000
332.398, 478.324, 65.1911, 10000
497.673, 240.331, 181.58, 10000
311.55, 2.18189, 415.962, 10000
151.161, 44.0959, 468.033, 10000
412.374, 290.14, 343.667, 10000
117.504, 501.644, 274.032, 10000
237.571, 228.995, 139.166, 10000
215.458, 378.545, 378.648, 10000
75.0432, 501.402, 420.241, 10000
136.878, 322.799, 387.566, 10000
177.081, 309.473, 116.897, 10000
333.637, 110.023, 119.079, 10000
213.575, 357.803, 99.5191, 10000
247.78, 491.44, 151.646, 10000
272.206, 410.338, 433.755, 10000
79.8485, 16.8423, 424.399, 10000
328.856, 254.413, 142.394, 10000
442.998, 469.871, 511, 6029
285.622, 33.9137, 511, 9864
169.839, 170.792, 323.14, 10000
21.3812, 347.874, 121.613, 10000
113.254, 170.511, 231.635, 10000
147.805, 394.287, 417.956, 10000
346.97, 427.381, 483.969, 10000
407.83, 372.398, 504.324, 10000
400.394, 485.488, 486.741, 10000
298.125, 54.3365, 503.583, 10000
186.499, 383.193, 246.996, 10000
303.869, 315.191, 205.866, 10000
288.784, 89.8126, 239.78, 10000
264.1, 259.652, 410.572, 10000
51.2163, 281.033, 247.446, 10000
146.649, 157.074, 511, 9407
354.416, 90.5952, 291.042, 10000
69.7027, 357.831, 207.413, 10000
459.208, 261.792, 478.812, 10000
409.925, 48.9166, 511, 1150
377.484, 235.416, 405.341, 10000
88.4554, 28.2854, 209.532, 10000
269.298, 317.07, 299.344, 10000
484.054, 70.1701, 47.9653, 10000
358.602, 121.386, 329.029, 10000
270.307, 482.485, 494.536, 10000
457.599, 434.441, 96.1433, 10000
217.973, 9.43637, 164.31, 10000
186.273, 468.645, 426.102, 10000
129.061, 367.57, 475.018, 10000
126.185, 234.053, 199.434, 10000
506.501, 322.509, 227.719, 10000
180.009, 80.8064, 33.7662, 10000
454.329, 53.8601, 103.96, 10000
477.302, 412.462, 225.345, 10000
163.428, 163.126, 59.8675, 10000
462.956, 112.607, 302.911, 10000
224.486, 141.414, 105.58, 10000
363.772, 327.687, 63.1863, 10000
253.849, 456.748, 430.794, 10000
192.843, 71.9324, 153.847, 10000
367.253, 67.4339, 476.356, 10000
58.9486, 247.443, 46.1327, 10000
67.7136, 190.773, 100.023, 10000
44.417, 5.49341, 511, 443
39.1832, 151.763, 349.871, 10000
479.823, 146.946, 314.276, 10000
376.601, 87.4656, 37.8004, 10000
457.157, 451.237, 365.512, 10000
495.357, 194.086, 311.26, 10000
390.126, 386.929, 383.192, 10000
7.94915, 243.182, 450.626, 10000
459.281, 302.131, 187.069, 10000
480.419, 369.845, 377.842, 10000
161.262, 356.732, 511, 7543
20.8771, 352.464, 451.297, 10000
220.357, 232.416, 426.85, 10000
351.209, 12.5476, 401.742, 10000
364.01, 469.704, 341.979, 10000
193.498, 454.061, 25.0417, 10000
479.733, 333.187, 411.994, 10000
326.901, 341.136, 144.177, 10000
241.503, 289.417, 446.308, 10000
403.548, 258.836, 305.152, 10000
306.031, 343.721, 206.198, 10000
80.6529, 76.979, 511, 2277
159.53, 292.953, 299.056, 10000
448.783, 133.162, 311.603, 10000
314.5, 497.171, 270.307, 10000
120.455, 179.669, 213.368, 10000
120.496, 148.402, 35.5323, 10000
507.466, 475.303, 376.692, 10000
115.619, 205.807, 155.109, 10000
25.9028, 98.3551, 413.945, 10000
245.366, 303.253, 310.646, 10000
244.258, 324.13, 152.109, 10000
207.738, 236.509, 312.281, 10000
481.77, 174.292, 445.443, 10000
257.349, 488.792, 431.614, 10000
502.632, 98.2476, 100.283, 10000
179.977, 218.744, 248.685, 10000
190.509, 215.21, 212.988, 10000
31.1767, 330.829, 418.795, 10000
165.583, 200.83, 502.207, 10000
312.565, 88.2967, 322.207, 10000
471.556, 460.37, 375.386, 10000
214.662, 440.154, 152.36, 10000
501.919, 410.924, 326.652, 10000
411.338, 157.273, 304.444, 10000
306.928, 148.906, 402.692, 10000
382.186, 328.883, 110.436, 10000
94.8473, 8.39115, 325.646, 10000
282.812, 39.5678, 145.475, 10000
216.687, 49.737, 172.417, 10000
146.709, 240.013, 142.97, 10000
388.625, 133.008, 122.994, 10000
362.382, 164.032, 304.541, 10000
489.718, 154.951, 204.465, 10000
280.346, 55.2889, 361.738, 10000
48.7664, 362.217, 510.644, 10000
426.434, 233.403, 328.526, 10000
0.846029, 328.25, 336.917, 10000
301.468, 100.062, 376.485, 10000
38.5597, 149.79, 386.546, 10000
79.8508, 26.8919, 287.9, 10000
506.049, 372.909, 255.698, 10000
345.411, 224.292, 419.731, 10000
113.928, 203.01, 63.6442, 10000
293.369, 483.356, 118.971, 10000
119.083, 21.1221, 481.187, 10000
93.7026, 447.556, 203.59, 10000
397.205, 448.402, 511, 1672
198.098, 238.87, 120.903, 10000
252.735, 297.748, 371.709, 10000
388.102, 412.353, 306.328, 10000
361.155, 21.9406, 149.809, 10000
80.8291, 367.352, 374.1, 10000
475.536, 481.279, 66.0753, 10000
3.19376, 263.648, 38.4411, 10000
97.1406, 382.731, 59.5501, 10000
42.304, 476.434, 507.144, 10000
220.87, 362.639, 444.547, 10000
357.558, 132.862, 199.859, 10000
272.009, 409.049, 32.6167, 10000
291.134, 97.5145, 456.303, 10000
425.963, 18.3023, 371.039, 10000
39.7474, 99.1314, 227.391, 10000
388.824, 63.6673, 197.67, 10000
429.909, 66.861, 461.319, 10000
443.351, 164.002, 333.05, 10000
477.915, 206.306, 298.483, 10000
449.035, 427.176, 150.122, 10000
81.983, 88.2584, 227.261, 10000
504.951, 445.427, 288.156, 10000
505.852, 295.427, 447.966, 10000
104.208, 12.4772, 474.605, 10000
450.223, 52.2246, 62.6992, 10000
141.59, 441.048, 126.404, 10000
314.237, 359.958, 193.265, 10000
239.531, 292.309, 357.267, 10000
36.557, 259.223, 52.5381, 10000
310.016, 197.259, 479.748, 10000
320.791, 316.378, 258.867, 10000
397.378, 415.327, 296.634, 10000
362.081, 328.901, 133.552, 10000
282.36, 433.109, 146.03, 10000
220.941, 372.332, 198.254, 10000
258.654, 2.92263, 128.302, 10000
360.034, 317.159, 488.26, 10000
17.2755, 45.6908, 269.568, 10000
349.518, 82.2479, 511, 2890
377.067, 392.264, 215.05, 10000
435.114, 43.8163, 101.611, 10000
98.9491, 37.7671, 36.0144, 10000
408.392, 266.408, 114.535, 10000
5.92034, 37.768, 36.6194, 10000
126.926, 258.709, 408.976, 10000
300.156, 6.36345, 411.898, 10000
403.435, 366.398, 218.058, 10000
355.671, 383.673, 263.748, 10000
89.2151, 222.192, 345.996, 10000
358.148, 23.1251, 33.7136, 10000
152.563, 355.739, 177.646, 10000
56.9993, 289.987, 227.213, 10000
266.462, 192.819, 203.375, 10000
355.972, 198.739, 241.143, 10000
367.592, 325.665, 499.852, 10000
240.543, 114.822, 506.215, 10000
116.417, 7.25644, 361.613, 10000
309.451, 362.927, 234.286, 10000
37.1755, 452.142, 456.478, 10000
115.318, 405.467, 511, 7936
49.3843, 295.135, 442.786, 10000
163.087, 168.148, 349.099, 10000
479.942, 45.4488, 420.032, 10000
147.292, 401.421, 107.772, 10000
363.411, 258.013, 433.437, 10000
327.239, 498.556, 37.2347, 10000
297.43, 103.974, 44.4871, 10000
123.019, 413.425, 407.442, 10000
332.281, 450.6, 348.584, 10000
461.272, 172.48, 360.017, 10000
296.957, 433.927, 196.15, 10000
168.209, 404.132, 445.831, 10000
370.398, 373.073, 491.28, 10000
254.406, 9.3657, 381.701, 10000
337.154, 372.776, 128.714, 10000
234.567, 189.015, 116.271, 10000
246.802, 486.445, 220.244, 10000
266.293, 98.4637, 122.669, 10000
137.711, 430.745, 62.2316, 10000
496.477, 87.1463, 301.162, 10000
261.447, 347.133, 155.844, 10000
427.777, 91.1364, 89.2822, 10000
337.584, 461.534, 462.355, 10000
292.84, 204.941, 471.721, 10000
138.517, 31.0945, 333.497, 10000
242.206, 265.661, 511, 5400
333.453, 1.46302, 497.957, 10000
17.6729, 267.756, 85.4158, 10000
371.402, 155.627, 141.365, 10000
13.0238, 132.183, 283.061, 10000
147.683, 58.4732, 191.709, 10000
211.94, 396.057, 142.244, 10000
138.272, 177.897, 347.184, 10000
73.9685, 316.413, 378.279, 10000
382.442, 47.6198, 132.94, 10000
368.93, 381.073, 134.403, 10000
330.864, 398.745, 402.159, 10000
391.26, 3.06334, 296.626, 10000
393.066, 475.531, 393.545, 10000
87.7829, 77.0213, 149.6, 10000
88.5727, 279.866, 341.535, 10000
255.258, 491.806, 226.592, 10000
372.478, 119.078, 404.489, 10000
183.638, 193.046, 209.902, 10000
25.8929, 64.4883, 257.522, 10000
133.809, 433.419, 127.595, 10000
243.188, 253.282, 511, 3870
109.323, 133.543, 511, 2646
119.111, 397.128, 230.741, 10000
112.491, 267.054, 224.686, 10000
497.267, 6.96868, 306.213, 10000
244.305, 95.5414, 75.0581, 10000
49.8154, 350.799, 55.8482, 10000
251.383, 212.277, 174.963, 10000
119.848, 395.915, 368.009, 10000
304.726, 421.808, 432.498, 10000
26.2245, 44.6168, 354.916, 10000
128.795, 287.805, 97.1986, 10000
42.0345, 80.9097, 373.865, 10000
380.926, 504.945, 174.03, 10000
261.497, 253.322, 231.654, 10000
31.6858, 497.626, 327.196, 10000
81.7408, 36.4417, 166.995, 10000
112.602, 287.825, 379.272, 10000
262.541, 407.673, 264.187, 10000
94.5262, 201.4, 174.995, 10000
502, 227.624, 219.612, 10000
320.892, 356.419, 507.417, 10000
314.58, 93.5711, 338.462, 10000
172.102, 181.354, 415.483, 10000
287.445, 338.518, 402.921, 10000
494.075, 370.204, 389.547, 10000
285.247, 451.945, 425.989, 10000
427.218, 53.5465, 202.814, 10000
270.466, 316.087, 99.4881, 10000
509.629, 410.614, 300.887, 10000
148.6, 401.613, 511, 3002
343.188, 211.505, 373.931, 10000
313.529, 433.936, 269.726, 10000
457.269, 275.071, 226.697, 10000
296.677, 468.799, 243.001, 10000
163.574, 451.874, 102.205, 10000
17.0978, 226.12, 43.1219, 10000
418.063, 142.338, 96.6961, 10000
84.8534, 412.804, 412.783, 10000
159.317, 411.433, 312.397, 10000
435.181, 49.0334, 203.01, 10000
427.668, 392.221, 414.515, 10000
265.575, 195.801, 508.086, 10000
68.0127, 367.903, 178.44, 10000
458.471, 153.58, 136.239, 10000
165.448, 317.154, 77.0948, 10000
242.629, 334.252, 303.233, 10000
260.754, 241.315, 445.572, 10000
332.426, 326.169, 347.376, 10000
209.185, 485.486, 247.809, 10000
496.557, 409.666, 296.843, 10000
163.543, 326.335, 178.064, 10000
456.282, 289.746, 511, 2994
14.0967, 148.922, 230.768, 10000
167.513, 96.3939, 384.348, 10000
278.728, 261.842, 190.503, 10000
330.816, 504.471, 511, 4504
98.0256, 254.225, 255.07, 10000
7.57315, 75.6505, 70.2109, 10000
329.925, 284.835, 44.6966, 10000
41.7106, 270.393, 454.391, 10000
296.651, 211.359, 203.369, 10000
97.8482, 380.652, 442.734, 10000
459.72, 480.457, 91.2755, 10000
304.41, 490.067, 499.558, 10000
510.154, 146.58, 84.9463, 10000
358.479, 425.308, 346.794, 10000
12.9573, 245.124, 340.265, 10000
1.68838, 343.15, 83.4822, 10000
231.735, 350.723, 159.141, 10000
276.95, 169.648, 443.976, 10000
318.584, 460.144, 461.146, 10000
215.018, 13.8883, 126.305, 10000
306.594, 194.371, 105.007, 10000
274.332, 273.868, 70.3141, 10000
237.866, 273.022, 216.922, 10000
297.794, 120.501, 131.23, 10000
108.565, 133.458, 376.355, 10000
423.806, 135.146, 208.505, 10000
482.272, 366.881, 48.197, 10000
105.389, 132.831, 217.876, 10000
431.508, 492.587, 233.77, 10000
324.719, 173.273, 367.271, 10000
292.966, 82.221, 412.581, 10000
359.217, 356.553, 175.449, 10000
404.535, 83.4196, 448.471, 10000
85.4338, 381.214, 57.9336, 10000
191.64, 489.779, 191.429, 10000
31.9708, 402.585, 326.576, 10000
215.452, 373.857, 182.457, 10000
238.656, 479.246, 315.288, 10000
13.341, 429.482, 429.235, 10000
191.686, 133.501, 443.124, 10000
231.819, 466.239, 449.492, 10000
108.376, 314.456, 295.045, 10000
258.8, 207.992, 378.464, 10000
171.247, 293.426, 248.679, 10000
204.194, 485.066, 227.457, 10000
370.6, 6.03655, 119.043, 10000
161.151, 221.488, 492.9, 10000
129.752, 486.144, 511, 8061
214.004, 339.33, 242.911, 10000
472.584, 379.586, 68.8472, 10000
137.841, 426.19, 60.2084, 10000
51.3086, 23.5659, 374.703, 10000
321.329, 282.366, 71.6685, 10000
163.77, 453.614, 365.12, 10000
387.424, 146.808, 339.186, 10000
78.8579, 6.4078, 345.222, 10000
172.876, 167.559, 55.674, 10000
260.484, 396.097, 184.236, 10000
54.8745, 72.9918, 385.506, 10000
466.569, 475.97, 350.636, 10000
41.5671, 6.42702, 495.068, 10000
76.7892, 57.7356, 511, 6950
426.468, 379.065, 290, 10000
473.138, 31.835, 232.613, 10000
302.234, 419.259, 379.421, 10000
105.396, 498.117, 385.829, 10000
